"County","2011","2012","2013","2014"
"Blaine County, Montana",0.00002110369101,0.00002128534215,0.0000210035823,0.00002108067468
"Broadwater County, Montana",0.00001837866688,0.00001835064153,0.00001796238257,0.00001775991862
"Carbon County, Montana",0.00003238253058,0.00003231357107,0.00003271267595,0.00003279285876
"Carter County, Montana",0.000003646204256,0.000003686697735,0.000003645642129,0.000003612932322
"Cascade County, Montana",0.0002622763509,0.0002600826642,0.0002601127684,0.0002577937171
"Chouteau County, Montana",0.00001865469994,0.00001890189366,0.0000185225203,0.00001853277197
"Custer County, Montana",0.00003773949793,0.00003759348304,0.00003757353212,0.0000377252968
"Daniels County, Montana",0.000005649048847,0.000005652724098,0.000005623529569,0.000005645599464
"Dawson County, Montana",0.00002897063346,0.00002941392117,0.00002968729932,0.00002986167106
"Deer Lodge County, Montana",0.00002978589392,0.00002936293831,0.00002929488645,0.00002863641575
"Fallon County, Montana",0.000009404382456,0.000009642132538,0.000009642596847,0.000009770625671
"Fergus County, Montana",0.00003678622093,0.00003629660665,0.00003627920258,0.00003559209589
"Flathead County, Montana",0.0002929481184,0.0002918672882,0.0002941039508,0.0002970992791
"Gallatin County, Montana",0.0002932851355,0.0002949676831,0.0002999996377,0.0003063389608
"Garfield County, Montana",0.000004024947304,0.000003963917012,0.00000396843336,0.000004005642357
"Glacier County, Montana",0.0000435779183,0.00004354891784,0.00004363694386,0.00004305358656
"Golden Valley County, Montana",0.000002664040081,0.000002635176341,0.000002677268439,0.000002642153116
"Granite County, Montana",0.000009882625796,0.000009693115393,0.000009712218485,0.000009883726161
"Hill County, Montana",0.00005261960614,0.00005224468113,0.00005232699011,0.00005184400798
"Jefferson County, Montana",0.00003651018786,0.00003606399738,0.000036250721,0.00003613560658
"Judith Basin County, Montana",0.000006448260872,0.000006385602646,0.000006329239808,0.000006233093676
"Lake County, Montana",0.00009300709571,0.00009244466265,0.00009215689622,0.00009178418939
"Lewis and Clark County, Montana",0.0002062929929,0.0002062766332,0.0002064408148,0.0002064178194
"Liberty County, Montana",0.000007635845005,0.000007625123319,0.000007474832213,0.000007376665298
"Lincoln County, Montana",0.00006299010434,0.00006208755866,0.00006146957701,0.00006027627786
"McCone County, Montana",0.000005485354818,0.00000542011482,0.000005427323135,0.000005387981681
"Madison County, Montana",0.00002453484624,0.00002441760133,0.00002428529314,0.00002459307323
"Meagher County, Montana",0.000006024582208,0.000006009604087,0.000006025436297,0.0000058309586
"Mineral County, Montana",0.00001354487849,0.00001315357671,0.00001338001295,0.00001317934878
"Missoula County, Montana",0.0003538519262,0.0003538273897,0.0003541209672,0.0003543846773
"Musselshell County, Montana",0.00001523638345,0.00001495072236,0.00001481358577,0.0000145931049
"Park County, Montana",0.00004977903328,0.00004967960621,0.00004967820325,0.00005001240838
"Petroleum County, Montana",0.000001572746554,0.000001605959947,0.000001594968432,0.000001533139977
"Phillips County, Montana",0.00001343574913,0.00001313127171,0.00001316165418,0.00001310080677
"Pondera County, Montana",0.00001987759063,0.00001959653506,0.00001967127732,0.00001928363356
"Powder River County, Montana",0.000005581645424,0.000005585809101,0.000005547578692,0.000005582765858
"Powell County, Montana",0.00002273742161,0.00002256309997,0.00002201626067,0.00002162104369
"Prairie County, Montana",0.00000366225269,0.00000363571488,0.000003680452948,0.000003534390315
"Ravalli County, Montana",0.0001296071548,0.0001292925214,0.0001286987623,0.000128007763
"Richland County, Montana",0.00003255906336,0.00003434969886,0.00003529817041,0.00003622671531
"Roosevelt County, Montana",0.00003369208281,0.00003459186743,0.00003509247011,0.00003545386196
"Rosebud County, Montana",0.00002992712014,0.00002978036044,0.00002942463587,0.00002928360189
"Sanders County, Montana",0.00003659043003,0.0000362456238,0.00003579185111,0.00003554182901
"Sheridan County, Montana",0.00001097070964,0.00001131182105,0.00001147491177,0.00001150169151
"Silver Bow County, Montana",0.0001104292759,0.0001098489349,0.0001094135686,0.0001091796731
"Stillwater County, Montana",0.00002938789275,0.00002920680332,0.00002928855721,0.00002901341739
"Sweet Grass County, Montana",0.00001150672734,0.00001141060034,0.00001157617961,0.00001143257454
"Teton County, Montana",0.00001945070228,0.00001930019722,0.00001914911504,0.00001894747377
"Toole County, Montana",0.000016542726,0.00001662359731,0.00001620601853,0.00001607597799
"Treasure County, Montana",0.000002288506721,0.000002300601352,0.000002193081593,0.000002164617713
"Valley County, Montana",0.00002394747355,0.00002389502707,0.00002413972063,0.0000239615955
"Wheatland County, Montana",0.000006843052354,0.000006662821922,0.000006718488056,0.000006566111786
"Wibaux County, Montana",0.000003151912482,0.000003294767034,0.000003484246514,0.000003405581424
"Yellowstone County, Montana",0.0004807212182,0.0004831740804,0.0004866394257,0.0004878369722
"Adams County, Nebraska",0.0001001550683,0.00009987860026,0.00009977097171,0.00009861420232
"Antelope County, Nebraska",0.0000212513366,0.00002087110645,0.00002048142002,0.00002016644572
"Arthur County, Nebraska",0.000001502133444,0.000001526299235,0.000001436737436,0.000001416897806
"Banner County, Nebraska",0.000002102344884,0.000002179517071,0.000002145612295,0.000002104925788
"Blaine County, Nebraska",0.000001524601251,0.000001586841376,0.000001487371355,0.000001539423337
"Boone County, Nebraska",0.00001735477677,0.00001729912014,0.00001707945362,0.00001682998126
"Box Butte County, Nebraska",0.00003625341292,0.00003589511667,0.00003574754643,0.00003549470381
"Boyd County, Nebraska",0.000006672938951,0.00000656404264,0.000006379873726,0.000006343052486
"Brown County, Nebraska",0.000009943609846,0.000009724979678,0.000009360945676,0.000009343357153
"Buffalo County, Nebraska",0.0001502903768,0.0001517918928,0.0001518985908,0.0001514289895
"Burt County, Nebraska",0.00002177130587,0.00002128852858,0.00002079155277,0.00002056543911
"Butler County, Nebraska",0.00002649917459,0.0000262944077,0.00002604798643,0.00002570208637
"Cass County, Nebraska",0.00008100286691,0.00008006220163,0.00008004906047,0.00007981124584
"Cedar County, Nebraska",0.00002809117927,0.00002771874122,0.00002729484667,0.00002683623295
"Chase County, Nebraska",0.0000127841827,0.00001279351029,0.00001259835184,0.0000125070292
"Cherry County, Nebraska",0.00001839150562,0.00001826460797,0.00001821238755,0.00001804581153
"Cheyenne County, Nebraska",0.0000320615619,0.00003209689394,0.00003185822857,0.00003177181267
"Clay County, Nebraska",0.00002071210921,0.00002034215933,0.00002012065335,0.00001983656929
"Colfax County, Nebraska",0.00003391355121,0.00003362319317,0.00003308293648,0.00003349973683
"Cuming County, Nebraska",0.00002926271497,0.00002893914333,0.00002851322533,0.00002832853109
"Custer County, Nebraska",0.00003499521567,0.00003455363028,0.00003426650432,0.00003383589662
"Dakota County, Nebraska",0.00006679679293,0.00006600367924,0.0000657133323,0.00006455210472
"Dawes County, Nebraska",0.00002953874804,0.00002910165118,0.00002867778557,0.00002833167277
"Dawson County, Nebraska",0.00007772577664,0.00007640099533,0.00007600151161,0.0000753563432
"Deuel County, Nebraska",0.000006281357156,0.000006242213365,0.000006076070216,0.00000605087622
"Dixon County, Nebraska",0.0000192517017,0.00001876169081,0.00001840226474,0.00001809607841
"Dodge County, Nebraska",0.0001185337352,0.0001165914176,0.0001154991326,0.0001150294818
"Douglas County, Nebraska",0.001682411925,0.00169121284,0.0016985591,0.001705948101
"Dundy County, Nebraska",0.000006342341206,0.000006305941934,0.000006186831912,0.000005852950362
"Fillmore County, Nebraska",0.00001870284525,0.00001820406583,0.0000178389624,0.00001760597629
"Franklin County, Nebraska",0.00001028383665,0.00001014240181,0.000009693230766,0.000009569558133
"Frontier County, Nebraska",0.000008711090098,0.000008663898999,0.000008595107659,0.000008551653723
"Furnas County, Nebraska",0.00001577561084,0.00001555614377,0.00001528511414,0.0000152465744
"Gage County, Nebraska",0.0000703178194,0.000068998922,0.00006888428145,0.0000677252018
"Garden County, Nebraska",0.000006618374275,0.000006318687648,0.000006085564075,0.000005994325975
"Garfield County, Nebraska",0.000006451470559,0.000006353738361,0.000006398861446,0.00000628336056
"Gosper County, Nebraska",0.000006390486509,0.000006627771209,0.000006383038346,0.000006295927282
"Grant County, Nebraska",0.00000203494146,0.000001991517791,0.000002003204399,0.000001966691855
"Greeley County, Nebraska",0.000008136556153,0.00000785135974,0.000007857751221,0.000007800792136
"Hall County, Nebraska",0.0001909506898,0.0001914884187,0.0001914120349,0.0001919535234
"Hamilton County, Nebraska",0.00002913753718,0.00002880531333,0.00002886766276,0.00002859557391
"Harlan County, Nebraska",0.000011028484,0.0000108689075,0.00001103819422,0.00001089534721
"Hayes County, Nebraska",0.000003055621877,0.00000292832776,0.000002996895049,0.000002858929055
"Hitchcock County, Nebraska",0.000009170075317,0.000009154608982,0.000009028660586,0.000009044897527
"Holt County, Nebraska",0.00003351875972,0.00003306238176,0.0000328487546,0.00003254466602
"Hooker County, Nebraska",0.000002384797326,0.000002287855638,0.00000231333715,0.000002268293162
"Howard County, Nebraska",0.00002020497869,0.00002006812648,0.00002005419633,0.00001995909482
"Jefferson County, Nebraska",0.00002423634537,0.00002400655206,0.00002377262472,0.00002293426605
"Johnson County, Nebraska",0.00001674493627,0.00001652481802,0.00001635159104,0.0000164089961
"Kearney County, Nebraska",0.00002101381978,0.00002073727646,0.0000205257247,0.00002069424801
"Keith County, Nebraska",0.00002645102929,0.00002620837413,0.00002581696918,0.00002568637797
"Keya Paha County, Nebraska",0.000002628733526,0.000002539583487,0.000002500049724,0.000002497635823
"Kimball County, Nebraska",0.00001222248751,0.00001211480103,0.00001169010593,0.00001170590072
"Knox County, Nebraska",0.0000275230647,0.00002732043767,0.00002706382942,0.00002662259869
"Lancaster County, Nebraska",0.000930533152,0.0009349968912,0.000940237055,0.0009507415698
"Lincoln County, Nebraska",0.000115645017,0.0001146253912,0.0001137237809,0.0001119946186
"Logan County, Nebraska",0.000002500346052,0.000002501346346,0.000002458909665,0.000002409668775
"Loup County, Nebraska",0.000001980376783,0.000001927789222,0.000001857631884,0.000001872441447
"McPherson County, Nebraska",0.000001768537452,0.000001621892089,0.000001670919309,0.000001602256943
"Madison County, Nebraska",0.000112355088,0.0001117926563,0.0001112268958,0.0001102195693
"Merrick County, Nebraska",0.00002490716992,0.00002499753131,0.00002477897385,0.00002446740602
"Morrill County, Nebraska",0.00001599707924,0.00001572183805,0.00001558575303,0.00001545078362
"Nance County, Nebraska",0.00001197534162,0.00001170693818,0.00001125971762,0.00001108070635
"Nemaha County, Nebraska",0.00002323171339,0.00002278933639,0.00002262386769,0.0000224001804
"Nuckolls County, Nebraska",0.0000142734774,0.0000141158781,0.00001387369366,0.00001365688418
"Otoe County, Nebraska",0.00005052368063,0.0000499918762,0.00004964655705,0.00004957571482
"Pawnee County, Nebraska",0.000008958235985,0.000008893321848,0.000008702704736,0.000008564220444
"Perkins County, Nebraska",0.000009449318072,0.000009336235405,0.000009148916142,0.000009032330806
"Phelps County, Nebraska",0.00002934295714,0.00002934700617,0.0000290480461,0.00002878407473
"Pierce County, Nebraska",0.00002309048716,0.00002290086138,0.00002272197091,0.00002263266474
"Platte County, Nebraska",0.0001043533387,0.0001040974316,0.0001031507858,0.0001028586124
"Polk County, Nebraska",0.00001712688901,0.0000167797323,0.00001658893754,0.00001655037172
"Red Willow County, Nebraska",0.00003546382995,0.00003519091598,0.0000349785438,0.00003424745673
"Richardson County, Nebraska",0.00002677520766,0.00002639318698,0.00002573152444,0.00002547902707
"Rock County, Nebraska",0.000004750336531,0.000004543846992,0.000004557052662,0.000004552294726
"Saline County, Nebraska",0.00004598197374,0.00004593555276,0.00004525090001,0.00004491660297
"Sarpy County, Nebraska",0.000521792371,0.0005278764854,0.0005347891176,0.0005399071812
"Saunders County, Nebraska",0.00006689308354,0.0000662681528,0.00006606776973,0.00006553545064
"Scotts Bluff County, Nebraska",0.0001186171871,0.0001175951425,0.0001166257373,0.0001144734044
"Seward County, Nebraska",0.00005361781875,0.00005384108179,0.00005377955065,0.00005344626493
"Sheridan County, Nebraska",0.00001720392149,0.00001697410444,0.00001648134046,0.00001649382147
"Sherman County, Nebraska",0.000009956448594,0.000009807826818,0.000009686901526,0.00000953185797
"Sioux County, Nebraska",0.000004233576949,0.00000421564486,0.000004208944472,0.00000415015965
"Stanton County, Nebraska",0.00001982302596,0.00001940853579,0.00001926304136,0.00001915482467
"Thayer County, Nebraska",0.00001659408099,0.00001639417446,0.00001638956648,0.0000163775793
"Thomas County, Nebraska",0.000002240361418,0.000002233686355,0.000002231057032,0.000002202317876
"Thurston County, Nebraska",0.00002215646829,0.00002206601713,0.00002174726798,0.00002186923643
"Valley County, Nebraska",0.00001357055598,0.00001343398241,0.00001323127582,0.00001324846574
"Washington County, Nebraska",0.00006393054258,0.00006356606147,0.00006282086971,0.00006261368798
"Wayne County, Nebraska",0.00003033475037,0.000030267884,0.00002987717651,0.00002953807799
"Webster County, Nebraska",0.00001205879348,0.00001189812389,0.00001152871031,0.00001145142462
"Wheeler County, Nebraska",0.000002615894779,0.000002539583487,0.000002465238905,0.0000024693607
"York County, Nebraska",0.00004424553316,0.00004408423782,0.00004383631491,0.00004372276446
"Churchill County, Nevada",0.00007893582858,0.00007725495815,0.00007571986044,0.000074847391
"Clark County, Nevada",0.006297164864,0.006338519979,0.006383649118,0.0064502906
"Douglas County, Nevada",0.0001507622008,0.0001494753593,0.0001485314352,0.0001488308199
"Elko County, Nevada",0.000158693337,0.0001624090725,0.0001656172181,0.0001650356068
"Esmeralda County, Nevada",0.000002471458871,0.000002520464916,0.000002680433059,0.000002588744551
"Eureka County, Nevada",0.000006345550893,0.000006344179075,0.000006484306183,0.000006245660397
"Humboldt County, Nevada",0.00005340597942,0.00005439552034,0.00005491881381,0.00005408402602
"Lander County, Nevada",0.00001874136149,0.00001886365652,0.00001917759662,0.00001874954791
"Lincoln County, Nevada",0.00001691183999,0.00001711430729,0.00001666805303,0.00001633359578
"Lyon County, Nevada",0.0001649297585,0.0001624154453,0.0001616804309,0.0001612750155
"Mineral County, Nevada",0.00001485443072,0.00001483919737,0.00001440851442,0.00001404016917
"Nye County, Nevada",0.0001411491887,0.0001388804847,0.0001356640907,0.0001345895832
"Pershing County, Nevada",0.00002121603005,0.00002151157857,0.00002165232938,0.00002105554124
"Storey County, Nevada",0.00001253382713,0.00001222951245,0.00001200973254,0.00001194781011
"Washoe County, Nevada",0.001360894384,0.001361783933,0.001364213842,0.001370737098
"White Pine County, Nevada",0.00003251091805,0.00003192801323,0.00003179177155,0.00003152676161
"Carson City, Nevada",0.0001754928379,0.0001730613028,0.000170022369,0.0001699083529
"Belknap County, New Hampshire",0.0001936564558,0.0001925813636,0.0001906208799,0.0001893961957
"Carroll County, New Hampshire",0.0001530378688,0.0001519735192,0.0001503827378,0.0001490193207
"Cheshire County, New Hampshire",0.0002469308381,0.0002450427219,0.0002427643221,0.0002401060571
"Coos County, New Hampshire",0.0001043372903,0.0001018956095,0.0001011064413,0.0001029811379
"Grafton County, New Hampshire",0.0002865480028,0.0002855581598,0.0002844803416,0.0002825313076
"Hillsborough County, New Hampshire",0.001292778409,0.001288413232,0.001282560319,0.001279527836
"Merrimack County, New Hampshire",0.0004713970779,0.0004687395595,0.000466771942,0.000465474492
"Rockingham County, New Hampshire",0.0009506931951,0.0009500559521,0.0009476644179,0.0009467799109
"Strafford County, New Hampshire",0.0003984280572,0.0003975643068,0.000395669262,0.000397554506
"Sullivan County, New Hampshire",0.0001396277971,0.0001377461161,0.0001362337222,0.0001355603624
"Atlantic County, New Jersey",0.0008814474111,0.0008750856631,0.0008680995443,0.0008563529274
"Bergen County, New Jersey",0.002927215145,0.002919581014,0.002911295245,0.002901036996
"Burlington County, New Jersey",0.001444959292,0.001435556125,0.001420357364,0.001408000568
"Camden County, New Jersey",0.001645237332,0.00163012582,0.001613665006,0.001596966353
"Cape May County, New Jersey",0.0003097155224,0.0003066236384,0.0003022148716,0.0002981674504
"Cumberland County, New Jersey",0.0005040588512,0.0005000589649,0.0004939908378,0.0004901303988
"Essex County, New Jersey",0.002521372711,0.002501547091,0.002489445083,0.002477924921
"Gloucester County, New Jersey",0.0009298045531,0.0009234397151,0.0009173695116,0.0009132236238
"Hudson County, New Jersey",0.002072282957,0.002078660237,0.002079304014,0.002074262988
"Hunterdon County, New Jersey",0.000408689426,0.0004033827252,0.000399932005,0.0003953333381
"Mercer County, New Jersey",0.001179168334,0.001174370957,0.001169102366,0.00115899413
"Middlesex County, New Jersey",0.002616530297,0.002610781045,0.002600504254,0.00258924722
"Monmouth County, New Jersey",0.002019274978,0.001999933149,0.001983938193,0.001965158715
"Morris County, New Jersey",0.001588127373,0.001579257676,0.001569746411,0.001554654203
"Ocean County, New Jersey",0.001858010682,0.001847911833,0.001841995497,0.001836145615
"Passaic County, New Jersey",0.00161531984,0.001604551545,0.001594515891,0.00158512536
"Salem County, New Jersey",0.0002114381209,0.0002084338452,0.0002050230651,0.0002020823007
"Somerset County, New Jersey",0.001047157124,0.001043258985,0.001041308686,0.001034646425
"Sussex County, New Jersey",0.0004755696708,0.0004683380695,0.0004608920782,0.0004542649768
"Union County, New Jersey",0.001733009428,0.001730135064,0.001727961583,0.001721684777
"Warren County, New Jersey",0.0003471019548,0.0003427418051,0.0003382883739,0.0003361000981
"Bernalillo County, New Mexico",0.002151398528,0.002146426011,0.002140314721,0.002123640777
"Catron County, New Mexico",0.00001192719632,0.00001158266747,0.00001134832698,0.00001114353995
"Chaves County, New Mexico",0.0002109406195,0.0002095554681,0.0002088933952,0.0002067508376
"Cibola County, New Mexico",0.00008823108169,0.00008736549568,0.00008675489005,0.00008531232801
"Colfax County, New Mexico",0.00004370951546,0.00004220743146,0.0000413552529,0.0000399087646
"Curry County, New Mexico",0.0001599033889,0.0001618896846,0.0001606835756,0.0001605681374
"De Baca County, New Mexico",0.00000641937369,0.000006235840508,0.000006101387175,0.000005846667001
"Doña Ana County, New Mexico",0.0006840677186,0.0006833295845,0.00067814007,0.0006721090874
"Eddy County, New Mexico",0.0001735477677,0.0001734022507,0.0001761490731,0.0001780767216
"Grant County, New Mexico",0.00009419147016,0.00009322533763,0.00009210309768,0.00009070345137
"Guadalupe County, New Mexico",0.00001484480166,0.00001462889309,0.00001433889278,0.0000139553438
"Harding County, New Mexico",0.000002288506721,0.000002230499926,0.000002186752354,0.000002177184434
"Hidalgo County, New Mexico",0.00001554451339,0.00001523112807,0.00001463320244,0.00001429150359
"Lea County, New Mexico",0.0002090340655,0.0002114577659,0.0002171340655,0.0002204359969
"Lincoln County, New Mexico",0.00006549686976,0.00006434673644,0.0000632164472,0.00006156750845
"Los Alamos County, New Mexico",0.0000585093815,0.00005810133665,0.00005679543342,0.00005593133403
"Luna County, New Mexico",0.00008058239793,0.0000794089838,0.00007782433268,0.00007674496588
"McKinley County, New Mexico",0.0002321630689,0.0002305858959,0.0002299571053,0.0002287017577
"Mora County, New Mexico",0.00001534551281,0.00001492523093,0.00001485789045,0.00001449257113
"Otero County, New Mexico",0.0002106902639,0.0002109670559,0.0002098269581,0.0002052648228
"Quay County, New Mexico",0.00002903161751,0.00002806606193,0.00002745307767,0.00002659432357
"Rio Arriba County, New Mexico",0.0001291706374,0.0001280784922,0.0001267873318,0.0001248378076
"Roosevelt County, New Mexico",0.00006557390225,0.00006474185357,0.0000633588551,0.00006172459247
"Sandoval County, New Mexico",0.0004311443952,0.0004313786857,0.0004313725037,0.000430482457
"San Juan County, New Mexico",0.0004163316904,0.000413458212,0.0004097138451,0.0004055406573
"San Miguel County, New Mexico",0.00009421072828,0.0000926963905,0.00009120118101,0.00008951589622
"Santa Fe County, New Mexico",0.0004681231973,0.0004675191574,0.0004666706741,0.0004642837952
"Sierra County, New Mexico",0.00003859006494,0.00003777192303,0.00003646907977,0.00003538788668
"Socorro County, New Mexico",0.00005705218367,0.00005568283744,0.0000554093299,0.00005421911828
"Taos County, New Mexico",0.0001055666003,0.0001043842101,0.0001042963782,0.0001035592071
"Torrance County, New Mexico",0.00005278971954,0.00005147675187,0.00005008010998,0.00004921756327
"Union County, New Mexico",0.00001415471899,0.00001402028525,0.00001375660272,0.00001333957447
"Valencia County, New Mexico",0.0002470174996,0.0002446826555,0.0002420649411,0.0002384283998
"Albany County, New York",0.0009776577743,0.0009741644699,0.0009702376517,0.0009649702397
"Allegany County, New York",0.000156632718,0.0001536177163,0.0001515852934,0.0001497073487
"Bronx County, New York",0.004485007768,0.004497631034,0.004499861651,0.004495562264
"Broome County, New York",0.0006398927985,0.000633038184,0.0006263225837,0.0006196995769
"Cattaraugus County, New York",0.0002561811555,0.0002528367259,0.0002499923139,0.0002471779794
"Cayuga County, New York",0.0002557895738,0.0002533369952,0.000250283459,0.0002474450222
"Chautauqua County, New York",0.0004307688618,0.0004247636602,0.0004204260835,0.0004139195186
"Chemung County, New York",0.0002853379508,0.0002840286742,0.0002791163109,0.0002738822618
"Chenango County, New York",0.0001610685053,0.0001589486112,0.000156575899,0.0001549445297
"Clinton County, New York",0.0002623212865,0.0002603758157,0.0002579893084,0.0002559307007
"Columbia County, New York",0.0002006952991,0.0001989892713,0.0001967444194,0.0001946019599
"Cortland County, New York",0.0001584943364,0.0001562082827,0.0001547657364,0.0001531254969
"Delaware County, New York",0.0001527297388,0.00015044722,0.0001481137054,0.0001462829172
"Dutchess County, New York",0.0009569135682,0.0009464425422,0.0009375756097,0.0009271946761
"Erie County, New York",0.002952407977,0.002931214664,0.002914200366,0.002895859507
"Essex County, New York",0.0001260476121,0.0001238724066,0.0001221574929,0.0001203986134
"Franklin County, New York",0.0001654433084,0.0001650283167,0.0001620665145,0.0001605272956
"Fulton County, New York",0.0001768922614,0.0001747596692,0.0001719812687,0.0001694371009
"Genesee County, New York",0.0001921960483,0.0001901405594,0.0001870670118,0.0001844951745
"Greene County, New York",0.0001568156702,0.0001548189999,0.0001528764583,0.000150687553
"Hamilton County, New York",0.00001548994871,0.00001530441592,0.00001508257846,0.00001476589732
"Herkimer County, New York",0.0002066588972,0.0002046547411,0.0002021654133,0.0001991322629
"Jefferson County, New York",0.0003779470454,0.0003831202266,0.0003749758124,0.0003706271643
"Kings County, New York",0.008155226901,0.008184182193,0.008189036291,0.008173122091
"Lewis County, New York",0.00008674820636,0.00008665810856,0.00008575487016,0.00008510497711
"Livingston County, New York",0.0002081449822,0.0002064678189,0.0002045198905,0.0002029054209
"Madison County, New York",0.0002339444451,0.0002307420309,0.0002292988644,0.000226860733
"Monroe County, New York",0.002396836861,0.002381358195,0.002368053428,0.002347978741
"Montgomery County, New York",0.0001601986801,0.000158776544,0.0001574176879,0.0001560755346
"Nassau County, New York",0.004320954254,0.00430045484,0.004279176882,0.004256049984
"New York County, New York",0.005162116885,0.005174476236,0.005150390412,0.005123068916
"Niagara County, New York",0.0006923904366,0.0006841676152,0.0006775609445,0.0006701361122
"Oneida County, New York",0.0007517664335,0.0007448754503,0.0007384545607,0.0007307485498
"Onondaga County, New York",0.001500894504,0.001488157686,0.00148150415,0.00146806007
"Ontario County, New York",0.0003485687817,0.0003460811821,0.0003450828128,0.0003434924718
"Orange County, New York",0.00120073422,0.001190765131,0.001184580522,0.001177643145
"Orleans County, New York",0.0001368867246,0.0001350758891,0.0001336387339,0.0001315138782
"Oswego County, New York",0.0003915208111,0.0003870172286,0.0003834569938,0.000378855225
"Otsego County, New York",0.0001989075035,0.0001967523985,0.0001949848908,0.0001914854131
"Putnam County, New York",0.0003204134087,0.0003174479359,0.0003151075331,0.0003124024037
"Queens County, New York",0.007239390905,0.007240272862,0.007238071175,0.007221893561
"Rensselaer County, New York",0.0005122307139,0.0005080345953,0.0005048992826,0.0005016195236
"Richmond County, New York",0.001511829907,0.001499577846,0.001493077165,0.001482675166
"Rockland County, New York",0.001012502135,0.001010722364,0.001010412501,0.00100885323
"St. Lawrence County, New York",0.0003603740099,0.0003580111703,0.0003542190705,0.0003500994254
"Saratoga County, New York",0.000709697068,0.0007089261644,0.0007091501804,0.0007053480647
"Schenectady County, New York",0.0004970649436,0.0004939473951,0.0004903388664,0.0004870107103
"Schoharie County, New York",0.0001046935655,0.0001020899816,0.0001009513749,0.00009980175746
"Schuyler County, New York",0.00005909996388,0.00005894255376,0.00005817204307,0.00005710318077
"Seneca County, New York",0.0001135587206,0.0001127613305,0.0001115528516,0.0001095786665
"Steuben County, New York",0.0003182340313,0.000315217436,0.0003128005252,0.0003084030447
"Suffolk County, New York",0.004810973935,0.004770026058,0.004738530955,0.004698461401
"Sullivan County, New York",0.0002473160005,0.0002451351283,0.0002435016785,0.0002376178463
"Tioga County, New York",0.0001632928182,0.0001602072504,0.000158556951,0.0001565310783
"Tompkins County, New York",0.0003268135243,0.0003273290506,0.0003277058849,0.0003248214658
"Ulster County, New York",0.0005856009455,0.0005784578508,0.0005718404874,0.0005667591225
"Warren County, New York",0.0002109919745,0.000208446591,0.0002059629572,0.0002037882331
"Washington County, New York",0.0002025023527,0.0002007545526,0.0001986273683,0.0001962764755
"Wayne County, New York",0.0002993225564,0.0002964302537,0.0002922178373,0.0002884093914
"Westchester County, New York",0.003069301562,0.003057648959,0.003052487927,0.003038143065
"Wyoming County, New York",0.0001343221848,0.000132874067,0.0001308855146,0.0001292298766
"Yates County, New York",0.00008169936896,0.00008073453804,0.00007977057392,0.00007901011737
"Alamance County, North Carolina",0.0004900935038,0.0004883679588,0.0004878641336,0.0004881668487
"Alexander County, North Carolina",0.0001188418651,0.0001176493118,0.0001171289119,0.0001162013285
"Alleghany County, North Carolina",0.00003535791029,0.0000348690867,0.00003450385081,0.00003421603993
"Anson County, North Carolina",0.00008509521764,0.00008383174651,0.00008214403885,0.00008157372848
"Ashe County, North Carolina",0.0000866166092,0.00008579140001,0.00008493839822,0.00008408393102
"Avery County, North Carolina",0.00005703613524,0.00005611619171,0.00005586819978,0.00005545065695
"Beaufort County, North Carolina",0.0001530218203,0.0001511354886,0.0001499460203,0.0001487240028
"Bertie County, North Carolina",0.00006694764822,0.00006530266498,0.00006432406417,0.00006382637657
"Bladen County, North Carolina",0.0001119538772,0.0001109100156,0.0001095528118,0.0001079512761
"Brunswick County, North Carolina",0.000353659345,0.0003569214117,0.0003636844486,0.0003716764855
"Buncombe County, North Carolina",0.0007740865958,0.0007763892278,0.0007810503446,0.0007825422909
"Burke County, North Carolina",0.0002906114663,0.0002866957148,0.0002827714469,0.0002805394823
"Cabarrus County, North Carolina",0.0005815150142,0.0005873862234,0.0005925434308,0.0006021972761
"Caldwell County, North Carolina",0.0002646418901,0.0002615452349,0.0002596507339,0.0002565716034
"Camden County, North Carolina",0.00003217390094,0.00003187384394,0.00003201329495,0.00003229018992
"Carteret County, North Carolina",0.0002163906677,0.0002159442571,0.000216422026,0.0002156103759
"Caswell County, North Carolina",0.00007528641464,0.00007342168471,0.00007308056744,0.00007165230215
"Catawba County, North Carolina",0.0004957650204,0.0004929181787,0.0004904053234,0.0004872274863
"Chatham County, North Carolina",0.000205769814,0.0002056106696,0.0002064692964,0.0002094526826
"Cherokee County, North Carolina",0.00008723928845,0.00008614190715,0.00008584031489,0.00008507041863
"Chowan County, North Carolina",0.00004752583312,0.00004682456631,0.00004641864475,0.00004556064742
"Clay County, North Carolina",0.00003429871363,0.00003394820888,0.00003353547712,0.00003319499384
"Cleveland County, North Carolina",0.0003127583056,0.000310093659,0.000306566224,0.0003047712623
"Columbus County, North Carolina",0.0001852149794,0.0001833279754,0.0001806365041,0.0001787081994
"Craven County, North Carolina",0.0003364746817,0.0003355914596,0.0003300223867,0.0003269075416
"Cumberland County, North Carolina",0.001060811131,0.001051473597,0.001053808934,0.001044181425
"Currituck County, North Carolina",0.00007673077372,0.00007655394389,0.00007675152653,0.00007797650455
"Dare County, North Carolina",0.0001096300639,0.0001095589699,0.0001101604189,0.0001096257917
"Davidson County, North Carolina",0.0005229318099,0.0005195152971,0.0005167666072,0.0005132971492
"Davie County, North Carolina",0.0001326724057,0.0001315389535,0.0001311260257,0.0001296225867
