id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
2197168,Adorable Cottage near Light Rail,11206862,Tammi,Beacon Hill,North Beacon Hill,47.57882,-122.30842,Entire home/apt,139,30,172,2023-10-22,1.39,1,269,3,STR-OPLI-19-003105
2215336,2 bed Greenlake Apt- low season monthly rates,11299221,Kelly,Other neighborhoods,Green Lake,47.67334,-122.33451,Entire home/apt,96,2,178,2024-01-01,1.51,4,166,26,STR-OPLI-19-002778
2234730,Center UW Bright/Quiet Wood FL 205,3074414,Melissa,University District,University District,47.66082,-122.31358,Entire home/apt,120,30,41,2023-09-22,0.39,111,121,1,STR-OPLI-19-002570
2267862,Ballard Modern Studio,11580391,Shawn,Ballard,West Woodland,47.66577,-122.36659,Entire home/apt,115,30,45,2023-08-27,0.47,1,365,1,STR-OPLI-19-002461
2297917,Carkeek Retreat,11737076,Donna,Other neighborhoods,Broadview,47.70914,-122.36338,Entire home/apt,100,2,175,2024-03-03,1.42,1,231,27,STR-OPLI-19-002074
2298775,Secluded Setting in North Seattle B,225830,Lee & Steve,Northgate,Maple Leaf,47.69968,-122.30691,Private room,60,10,93,2023-12-19,0.77,1,21,5,STR-OPLI-19-002399
2391699,Hidden Artistic GEM & BEST of Seattle-Clean!!!,1123549,Sandy,Other neighborhoods,Fremont,47.65401,-122.34515,Private room,60,2,615,2024-03-20,5.14,2,47,39,STR-OPLI-19-002184
2396734,"Modern 2 bdrm, 2 Lofts apt, 50A EV charger, prkng.",4384828,Monique,Ballard,Adams,47.67529296875,-122.3888168334961,Entire home/apt,158,30,154,2024-03-11,1.26,2,336,20,STR-OPLI-19-002571
2446384,Ravenna Daylight Basement Suite,12509177,Susan And Joel,Other neighborhoods,Ravenna,47.6824,-122.30303,Private room,70,1,224,2024-02-19,2.40,1,111,63,STR-OPLI-19-000794
2471659,"Charming, split-level 1BD retreat",2824920,Gerrit & Ann,Rainier Valley,Columbia City,47.55217,-122.28502,Entire home/apt,89,2,461,2024-02-19,3.93,1,310,32,STR-OPLI-20-000386
2481189,City-Centric Queen Anne Getaway,12693172,Laura & Peter,Queen Anne,East Queen Anne,47.63757,-122.34593,Entire home/apt,166,2,132,2024-03-25,1.08,1,270,11,STR-OPLI-23-000906
2486612,"Quiet Second Floor ""Zen"" Apartment",6433045,Joseph,Beacon Hill,North Beacon Hill,47.5739,-122.30978,Entire home/apt,85,30,363,2024-03-16,2.96,1,247,27,STR-OPLI-19-000751
2522091,Apartment Ocean and Mountain Views,12913415,Michelle,West Seattle,North Admiral,47.587074,-122.393158,Entire home/apt,175,3,195,2024-03-03,1.60,2,305,13,STR-OPLI-19-001727
2536507,Alki Beach Studio Oasis Quiet Escape & Sweeping Ocean Views,5570855,Marian,West Seattle,North Admiral,47.58378,-122.39909,Entire home/apt,120,2,577,2024-03-20,4.74,2,231,37,STR-OPLI-19-001306
2578855,Cozy Suite in Even Cozier Location!,5507715,Stephanie,Other neighborhoods,Greenwood,47.68469,-122.35214,Entire home/apt,98,3,412,2024-03-18,3.40,1,157,35,STR-OPLI-19-000012
2612399,Studio Loft Garden Cottage,4485958,Phil And Andrea,Central Area,Madrona,47.60929,-122.29554,Entire home/apt,91,5,507,2024-03-16,4.23,2,0,46,STR-OPLI-19-000461
2614238,Mid Century Lakefront Condo,13386991,Kelly,Central Area,Leschi,47.59676,-122.28667,Entire home/apt,79,30,14,2024-02-16,0.12,1,113,4,
2614387,"Artistic Hidden GEM & Best of Seattle, Clean!!!",1123549,Sandy,Other neighborhoods,Fremont,47.6551,-122.34316,Private room,65,2,670,2024-03-17,5.51,2,84,49,STR-OPLI-19-002184
2620429,Downtown Convention Center 2BR 2BA,30832,Siena C.C.,Downtown,First Hill,47.61165,-122.32899,Entire home/apt,259,3,478,2024-03-24,3.98,5,196,46,STR-OPLI-22-000016
2630912,Seattle Rock n' Roll TWO bedrooms in Townhouse,197690,Trishann,Other neighborhoods,Broadview,47.71519,-122.35607,Private room,155,59,5,2018-07-24,0.05,3,269,0,
2670365,Light-Filled Room in 1908 Victorian in Hip Capitol Hill,13669439,Matthew,Capitol Hill,Stevens,47.63193,-122.30955,Private room,79,30,275,2023-12-20,2.55,2,141,2,STR-OPLI-19-001123
2686374,"Old Ballard 2nd flr & loft, parking, low fees",2231298,Chris,Ballard,Adams,47.67294,-122.38311,Entire home/apt,159,1,744,2024-03-05,6.14,3,301,53,STR-OPLI-20-000768
2692126,Queen Anne 1-BR near Space Needle (New Remodel!),106972,Kelly,Queen Anne,East Queen Anne,47.63007,-122.34499,Entire home/apt,98,2,297,2024-03-03,2.53,3,148,22,STR-OPLI-21-000558
2693672,[Brand New Renovation] Space Needle Condo,13786062,Lucy,Downtown,Belltown,47.61855,-122.34512,Entire home/apt,85,5,224,2024-03-25,1.86,2,180,39,STR-OPLI-19-001626
2693700,Fremont Urban Oasis,13786376,Manuela,Other neighborhoods,Fremont,47.65456,-122.3594,Entire home/apt,107,2,613,2024-03-25,5.13,1,0,69,STR-OPLI-19-001716
2710274,South Room in Cozy Charming 1905 Cottage,10392662,Sheryl,Other neighborhoods,Wallingford,47.65924,-122.33191,Private room,71,30,190,2023-08-31,1.57,2,90,1,STR-OPLI-23-000939
2727808,Fremont Cozy Cottage,13959773,Rose Michelle,Other neighborhoods,Fremont,47.65856,-122.35146,Entire home/apt,95,14,214,2020-04-03,1.78,1,201,0,STR-OPLI-19-002117
2731253,The Pad,601600,Hal,Other neighborhoods,Fremont,47.65361,-122.34931,Entire home/apt,159,3,332,2023-11-15,2.75,2,336,26,STR-OPLI-19-000772
2760312,The Roost - Restful Apartment with Gym,14107195,Jean-Sébastien,Other neighborhoods,Fremont,47.65412,-122.35262,Entire home/apt,165,2,454,2024-03-17,3.78,4,89,19,STR-OPLI-19-001250
2762241,High End Phinney Apartment,14127360,Anne,Other neighborhoods,Phinney Ridge,47.67279,-122.35926,Entire home/apt,125,3,51,2023-12-28,0.43,1,262,2,STR-OPLI-23-000451
2809796,Garden Cottage near beach/downtown,14372052,Kathleen,Delridge,North Delridge,47.56628,-122.36652,Entire home/apt,90,2,381,2024-02-24,3.19,1,264,45,STR-OPLI-19-002024
2830174,"Fun, Cozy Seattle Launchpad",3381463,Katrina,Central Area,Atlantic,47.59485,-122.3095,Private room,71,30,29,2016-05-29,0.24,1,61,0,
2847177,Fast internet short walk to UW (209),3074414,Melissa,University District,University District,47.66315,-122.31348,Entire home/apt,93,30,24,2022-09-13,0.20,111,122,0,STR-OPLI-20-000157
2882641,"No Cleaning Fee!  Quiet, urban Capitol Hill house",13240442,Adam,Capitol Hill,Stevens,47.62494,-122.30343,Entire home/apt,190,6,97,2024-01-02,0.81,2,226,8,STR-OPLI-19-000293
2923529,Fremont Sunrise View with Free Parking,14926558,Sarah & Katie,Queen Anne,North Queen Anne,47.64714,-122.35336,Entire home/apt,147,2,406,2023-12-29,3.38,1,218,34,STR-OPLI-19-001477
2931922,"2 Baths W/D,View walk UW (302)",3074414,Melissa,University District,University District,47.66308,-122.30442,Entire home/apt,150,30,45,2023-09-20,0.38,111,101,7,STR-OPLI-19-002641
2935486,2-bdrm Waterfront Downtown Seattle,14015217,Elsie,Downtown,Belltown,47.615265,-122.349747,Entire home/apt,306,1,528,2024-03-12,4.41,1,221,46,STR-OPLI-19-000863
2948548,Center UW Fast Internet Comfy 109,3074414,Melissa,University District,University District,47.66094,-122.31542,Entire home/apt,116,30,45,2024-01-29,0.38,111,250,1,STR-OPLI-20-002641
2950213,Entire artist's  apt in hip hood,15060417,Ginny,Ballard,Adams,47.66482,-122.38316,Entire home/apt,250,2,146,2023-09-10,1.23,1,259,8,STR-OPLI-20-000043
2970666,"Spacious, Modern, Location",1121532,Melissa,Capitol Hill,Broadway,47.62192,-122.32569,Entire home/apt,108,30,194,2024-01-31,1.62,10,357,4,STR-OPLI-19-001708
2976798,Cozy City Bedroom and Den,2066223,Patricia,Other neighborhoods,Wallingford,47.65491,-122.32722,Private room,66,2,304,2024-03-17,2.72,1,32,37,STR-OPLI-20-000938
2989758,Sunny Craftsman home in Fremont,1730412,Desdemona,Other neighborhoods,Fremont,47.66143,-122.35278,Entire home/apt,109,2,336,2024-01-21,2.81,1,91,31,STR-OPLI-19-001029
2995996,The Blue House on Thomas Corner in Madison Valley,2781551,Ron,Central Area,Mann,47.62126,-122.29708,Entire home/apt,274,30,63,2022-02-26,0.53,4,0,0,STR-OPLI-19-001833
3022564,Contemporary Studio in Columbia City,12086787,Marcus,Rainier Valley,Columbia City,47.55995,-122.28322,Entire home/apt,99,1,800,2024-03-04,6.71,2,264,84,STR-OPLI-19-003235
3053269,Historic Ballard Home low fees & parking,2231298,Chris,Ballard,Adams,47.672515206021274,-122.38152120262384,Entire home/apt,518,1,127,2024-01-21,1.28,3,295,22,STR-OPLI-20-000768
3061918,Cape Cod Cottage - Quiet & Convenient,15566972,Scott,West Seattle,North Admiral,47.57142,-122.38029,Private room,75,30,41,2019-09-02,0.34,1,267,0,
3114514,Capitol Hill Condo:),15825781,Alesi,Capitol Hill,Broadway,47.62386,-122.32382,Entire home/apt,70,183,0,,,1,358,0,
3121829,Fam friendly townhouse with Peloton! Near it all.,4152568,Barrie,Ballard,Adams,47.67204,-122.38053,Entire home/apt,99,4,38,2023-10-28,0.32,1,8,2,STR-OPLI-19-000550
3158243,"Washer Dryer, U Village, Ravenna  (304)",3074414,Melissa,University District,University District,47.66351,-122.30233,Entire home/apt,117,30,76,2023-10-22,0.64,111,189,11,STR-OPLI-19-002641
3254956,"1 Bedroom, 800 SqFt Apt, U.District/Wallingford",6680836,Dimple,Other neighborhoods,Wallingford,47.65434,-122.32898,Entire home/apt,124,3,52,2023-10-31,0.44,2,355,1,STR-OPLI-23-000989
3269390,Detached Private Guest Cottage in Sought-After Neighborhood,12171359,Diane,Queen Anne,West Queen Anne,47.63268,-122.3671,Entire home/apt,134,3,514,2024-02-27,4.33,3,287,54,STR-OPLI-19-003085
3273014,Center UW Clean & bright 202,3074414,Melissa,University District,University District,47.66155,-122.315,Entire home/apt,111,30,22,2023-09-19,0.19,111,117,1,STR-OPLI-19-002641
3273240,"Romantic NY style loft in Pioneer Square, Seattle",13697241,Bonnie,Downtown,Pioneer Square,47.6002,-122.3338,Entire home/apt,204,2,356,2024-02-26,3.00,1,244,50,STR-OPLI-19-001453
3303376,Classy exposed brick loft w comfy bed and heat,30559,Angielena,Other neighborhoods,Georgetown,47.55043,-122.31837,Private room,59,2,204,2024-01-01,1.72,9,356,34,Exempt
3308979,Modern City Home+Views+Hot tub+Parking,16708587,Jill,Queen Anne,West Queen Anne,47.63089,-122.36778,Entire home/apt,668,2,129,2024-03-17,1.10,5,68,39,STR-OPLI-19-002872
3312406,Seattle Urban-Chic Studio Cottage,16727906,Tory,Other neighborhoods,Fremont,47.66074,-122.35705,Entire home/apt,122,2,332,2023-11-15,2.80,2,153,16,STR-OPLI-19-002982
3379116,An Enchanting Hidden Gem in the Heart of Seattle,14138534,Jill,Cascade,Eastlake,47.64627,-122.32271,Entire home/apt,300,7,219,2023-12-01,1.89,1,243,4,STR-OPLI-19-001515
3405896,Styled West Seattle Studio Near Nature Trails,10219841,Conni & Stew,Delridge,High Point,47.55138,-122.37518,Entire home/apt,128,6,71,2024-03-16,1.13,1,141,16,STR-OPLI-20-000447
3441450,Serene Escape - Pike Place Market,16587333,Rob And Jessica,Downtown,Central Business District,47.6076,-122.33938,Entire home/apt,154,7,83,2024-01-05,0.70,2,296,13,STR-OPLI-19-000850
3441487,1 Bedroom Suite near Downtown Seattle & Swedish,17342935,David,Downtown,Yesler Terrace,47.60487,-122.32054,Entire home/apt,108,30,9,2023-09-16,0.09,3,365,2,
3505739,Water view! Seattle - Alki Beach View Bungalow,1801138,Shauna,West Seattle,Alki,47.57776,-122.40721,Entire home/apt,145,1,299,2024-03-18,2.54,3,17,24,STR-OPLI-19-003172
3505829,Home with Rare Off-Street Parking + Dogs Welcome!,6668610,Don,Other neighborhoods,Wallingford,47.658749,-122.328133,Entire home/apt,340,4,18,2023-07-28,0.15,1,64,5,STR-OPLI-19-002175
3510818,Charming Pre-War Ballard Cottage,5635244,Shannon,Ballard,Whittier Heights,47.67915,-122.37173,Entire home/apt,250,10,114,2023-09-22,0.97,2,107,4,STR-OPLI-19-001088
3535171,"Comfortable, quiet room in Craftsman style house",3152296,Lynda,Other neighborhoods,Greenwood,47.6866,-122.3547,Private room,60,30,203,2023-06-30,1.72,2,90,1,
3543247,"Private Sauna, cold plunge, Hot Tub and E-bikes",17834927,Jeffrey,Other neighborhoods,Greenwood,47.69589,-122.35908,Entire home/apt,194,1,822,2024-03-24,7.17,2,259,113,STR-OPLI-19-000037
3559811,"Center UW, Comfy, Quiet &View (303)",3074414,Melissa,University District,University District,47.66246,-122.31471,Entire home/apt,115,30,44,2024-02-25,0.37,111,365,1,STR-OPLI-19-002641
3637180,Room in Cute Craftsman Style House,3152296,Lynda,Other neighborhoods,Greenwood,47.68812,-122.35501,Private room,60,30,217,2020-02-03,1.84,2,90,0,
3652078,Seattle Houseboat Stay on the Water,525710,Libby,Queen Anne,North Queen Anne,47.65233,-122.36351,Entire home/apt,,90,3,2021-09-03,0.03,2,296,0,
3673011,Cozy & Private Room in the Heart of Columbia City,1859394,Andrew,Rainier Valley,Columbia City,47.55822,-122.28444,Private room,69,30,85,2019-08-04,0.72,1,179,0,
3678718,Cozy 1 Bdrm Basement Apartment in Heart of Ballard,5776729,Ballard Odd Fellows,Ballard,Adams,47.66911,-122.37957,Entire home/apt,105,2,382,2024-02-07,3.26,1,71,30,STR-OPLI-19-002988
3679617,"Center UW, Comfy, Clean &View (204)",3074414,Melissa,University District,University District,47.66314,-122.31304,Entire home/apt,108,30,24,2023-08-19,0.20,111,35,1,
3689119,A Garden Guest House,1375021,Charlotte & Larry,Ballard,West Woodland,47.67194,-122.3652,Entire home/apt,85,30,219,2020-03-03,1.87,1,365,0,STR-OPLI-19-001074
3689416,Cozy Cove - private bath,6533205,Lauren,Other neighborhoods,Bitter Lake,47.72494,-122.35308,Private room,182,30,30,2021-11-18,0.26,2,151,0,STR-OPLI-19-003183
3706719,Center UW Comfy  Clean Quiet Remodeled Kitchen 306,3074414,Melissa,University District,University District,47.66157,-122.31288,Entire home/apt,90,30,31,2023-09-30,0.26,111,242,2,STR-OPLI-19-002641
3739681,Spacious 2 brd close to everything,832888,Matt And Jess,Other neighborhoods,Wallingford,47.66159,-122.33325,Entire home/apt,135,30,81,2023-08-29,0.69,1,182,3,str-opli-19-003512
3766055,Beautiful Ravenna Hardwoods UW,19292422,Claire,Other neighborhoods,Ravenna,47.68130414806616,-122.31158852202788,Private room,55,30,89,2023-12-15,0.76,1,89,3,STR-OPLI-19-001254
3770248,"Center UW, 98 Walk Score Convenient Comfy  (212)",3074414,Melissa,University District,University District,47.66131,-122.31499,Entire home/apt,84,30,26,2023-08-12,0.22,111,215,1,STR-OPLI-19-002641
3772674,Cozy Ballard Apartment,18232665,Kim,Ballard,Adams,47.67345,-122.39416,Entire home/apt,96,3,368,2024-03-21,3.16,1,72,29,STR-OPLI-19-001597
3818746,"Alki Beach View Home, Two Blocks Above the Beach",33360,Laura,West Seattle,North Admiral,47.58366,-122.39911,Entire home/apt,283,3,122,2024-01-06,1.09,7,303,7,STR-OPLI-19-001327
3835995,Ballard Craftsman Charmer,19756727,Jamie,Ballard,West Woodland,47.67209,-122.36332,Entire home/apt,120,30,370,2023-10-15,3.16,1,321,3,STR-OPLI-19-000185
3861673,Beautiful Guest Suite for 2 in Ballard,19928221,Debbie,Ballard,Whittier Heights,47.68551,-122.37523,Entire home/apt,68,1,1367,2024-03-23,11.72,1,0,114,STR-OPLI-20-000712
3908378,Cozy Suite in Ballard Craftsman,1611939,Andrew,Ballard,Whittier Heights,47.67616,-122.36682,Entire home/apt,91,2,594,2024-03-17,5.09,1,65,57,STR-OPLI-19-002749
3921664,Arboretum 1-Bedroom w/ AC & Parking,20314969,Ariel,Central Area,Harrison/Denny-Blaine,47.62415,-122.29188,Entire home/apt,102,1,204,2024-03-20,2.03,1,112,32,STR-OPLI-23-000628
3959460,upper level apt in duplex with view,7307064,Beth,Other neighborhoods,Phinney Ridge,47.68012,-122.35336,Entire home/apt,154,30,147,2022-03-24,1.26,1,90,0,STR-OPLI-20-000071
3992155,Downtown Seattle Studio - Belltown,8616799,Jana,Downtown,Belltown,47.6184,-122.34545,Entire home/apt,65,30,219,2023-12-28,1.90,1,133,4,STR-OPLI-19-003197
4000591,The Haven - A Stylish Townhome on Queen Anne,9060841,Ruby,Queen Anne,East Queen Anne,47.63846,-122.35247,Entire home/apt,329,2,36,2024-01-06,2.02,7,60,23,STR-OPLI-22-001609
4025954,Greenlake Getaway,20873639,James,Other neighborhoods,Green Lake,47.67798,-122.33059,Entire home/apt,90,30,107,2020-01-19,0.92,1,332,0,STR-OPLI-20-000092
4026757,GREENLAKE SUITES - center of seattle,10061445,Roland,Other neighborhoods,Wallingford,47.66667938232422,-122.33920288085938,Entire home/apt,140,1,493,2023-12-27,4.25,2,325,34,STR-OPLI-19-001891
4046863,GREENLAKE BUNGALOW - center of seattle,10061445,Roland,Other neighborhoods,Wallingford,47.66626739501953,-122.33902740478516,Entire home/apt,122,1,431,2024-03-17,3.71,2,319,30,STR-OPLI-19-001891
4053972,Cheery and Sweet Madrona Apartment,2325108,Josh And Nicole,Central Area,Madrona,47.6164,-122.28406,Entire home/apt,110,21,207,2024-03-04,1.78,1,53,6,STR-OPLI-19-002529
4069543,West Seattle - Private Family Suite,6584748,Sean And Karla,West Seattle,Fauntleroy,47.53106,-122.39281,Private room,120,1,281,2023-10-05,2.42,2,52,30,STR-OPLI-19-001102
4100009,Spacious 1BR in upper Fremont,14012754,Lara,Other neighborhoods,Fremont,47.66135,-122.35633,Entire home/apt,110,2,247,2023-10-16,2.13,4,192,32,STR-OPLI-19-000778
4113197,"Greenwood Condo, Spa & Gym",6533205,Lauren,Other neighborhoods,Bitter Lake,47.72293,-122.35426,Entire home/apt,109,30,7,2023-11-16,0.06,2,253,1,
4129218,"Stylish Studio, Lives like 1 BR w/ Full Kitchen",19294641,Derek,Capitol Hill,Broadway,47.62347412109375,-122.31898498535156,Entire home/apt,108,1,413,2024-03-11,4.09,1,106,35,STR-OPLI-19-003013
4137114,P2 Cosmo living - Convention Center on Pike St,9058822,Andre And Joel,Downtown,Central Business District,47.61327,-122.3306,Entire home/apt,140,7,284,2024-03-04,2.47,3,333,10,STR-OPLI-19-000810
4165554,UW Elegant & Clean  (48),3074414,Melissa,University District,University District,47.65836,-122.31606,Entire home/apt,105,30,24,2024-02-29,0.23,111,301,3,STR-OPLI-19-000157
4204939,"Charming Main Level home, close to everything",21816248,Ramnika,Other neighborhoods,Ravenna,47.68009,-122.30059,Entire home/apt,145,2,69,2024-02-21,2.52,1,0,21,STR-OPLI-21-001366
4211081,Cozy Capitol Hill Home,1379358,Peter,Capitol Hill,Broadway,47.6226,-122.31708,Entire home/apt,199,2,303,2023-11-13,2.64,1,298,16,STR-OPLI-19-002541
4236723,"Historic Ballard 1st floor unit, parking, low fees",2231298,Chris,Ballard,Adams,47.67322,-122.38261,Entire home/apt,195,1,665,2024-03-09,5.78,3,199,47,STR-OPLI-20-000768
4263136,minimal and artful room in Seattle,2350534,Marta,Capitol Hill,Broadway,47.62664,-122.32823,Entire home/apt,400,32,20,2015-03-07,0.17,1,83,0,
4270642,Remodeled wood Floor walk to UW 101,3074414,Melissa,University District,University District,47.66305,-122.31444,Entire home/apt,80,30,59,2022-11-12,0.51,111,100,0,
4279578,Bright GreenLake studio + free off-street parking,22218808,Donna,Other neighborhoods,Green Lake,47.68239,-122.32743,Entire home/apt,88,1,467,2024-03-04,4.08,1,34,55,STR-OPLI-20-000264
4286182,"Bright Basement Apartment w/ Private Patio, Grill",19039209,Ted,Central Area,Mann,47.61329,-122.30005,Entire home/apt,117,2,255,2024-03-03,3.15,1,98,36,STR-OPLI-19-002345
4287974,Cozy Seattle Home for 2-6 guests,20219463,Dan,Other neighborhoods,Windermere,47.67141,-122.27607,Entire home/apt,147,30,114,2019-10-15,1.01,1,89,0,
4324917,"Spacious, private apartment on Queen Anne Hill",1628476,Ralph,Queen Anne,Lower Queen Anne,47.63166,-122.36083,Entire home/apt,86,2,313,2024-03-25,2.83,1,104,42,STR-OPLI-19-001631
4340838,Great Greenlake studio apartment,11600938,Brian And Kylie,Other neighborhoods,Wallingford,47.66831,-122.32594,Entire home/apt,99,1,402,2024-02-18,3.58,1,293,46,STR-OPLI-19-002474
4364624,Private Guest House with Outdoor Patio,22737225,David,Central Area,Minor,47.60847,-122.30688,Entire home/apt,127,2,485,2024-03-24,5.07,1,304,54,STR-OPLI-19-001540
4387557,Lovely condo overlooking the Fremont Bridge,22778664,Michael,Queen Anne,North Queen Anne,47.64511,-122.3518,Entire home/apt,132,1,117,2024-03-24,6.95,1,52,93,STR-OPLI-22-001621
4400811,Cozy Charming Old Home Near City Center,4199445,Liam,Rainier Valley,Mount Baker,47.57129,-122.29086,Entire home/apt,,4,126,2024-03-15,1.12,1,4,10,STR-OPLI-19-001423
4405139,"2 Bedroom, Heart of Capitol Hill, Free Parking",22868047,Yosh,Capitol Hill,Broadway,47.62074,-122.31667,Entire home/apt,187,1,134,2024-03-24,1.19,2,53,68,STR-OPLI-22-000753
4432489,Spacious spot in central location,17571737,Cathy Patnoe-Brandt & John,Central Area,Leschi,47.59622,-122.29585,Entire home/apt,,30,148,2020-09-18,1.31,1,17,0,STR-OPLI-19-002853
4439293,P3 Throwback with Style next to Convention Center,9058822,Andre And Joel,Downtown,First Hill,47.61136,-122.32918,Entire home/apt,120,7,294,2024-03-03,2.57,3,307,17,STR-OPLI-19-001162
